alpha,penalty,loss,l1_ratio,warm_start,accuracy,precision,recall,f1,true-negative,false-negative,false-positive,true-positive
0.001,l1,perceptron,0.45,False,0.6842105263157895,0.8571428571428571,0.09230769230769231,0.16666666666666666,124,59,1,6
0.001,l1,perceptron,0.45,True,0.6684210526315789,1.0,0.03076923076923077,0.059701492537313446,125,63,0,2
0.001,l1,perceptron,0.6,False,0.41578947368421054,0.367816091954023,0.9846153846153847,0.5355648535564853,15,1,110,64
0.001,l1,perceptron,0.6,True,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.001,l1,perceptron,0.75,False,0.6473684210526316,0.4918032786885246,0.9230769230769231,0.6417112299465242,63,5,62,60
0.001,l1,perceptron,0.75,True,0.5631578947368421,0.4375,0.9692307692307692,0.6028708133971291,44,2,81,63
0.001,l1,squared_loss,0.15,False,0.5210526315789473,0.3375,0.4153846153846154,0.3724137931034483,72,38,53,27
0.001,l1,squared_loss,0.15,True,0.5157894736842106,0.3333333333333333,0.4153846153846154,0.36986301369863017,71,38,54,27
0.001,l1,squared_loss,0.3,False,0.7263157894736842,0.5942028985507246,0.6307692307692307,0.6119402985074627,97,24,28,41
0.001,l1,squared_loss,0.3,True,0.5947368421052631,0.4142857142857143,0.4461538461538462,0.42962962962962964,84,36,41,29
0.001,l1,squared_loss,0.45,False,0.7421052631578947,0.6481481481481481,0.5384615384615384,0.588235294117647,106,30,19,35
0.001,l1,squared_loss,0.45,True,0.6210526315789474,0.4406779661016949,0.4,0.4193548387096774,92,39,33,26
0.001,l1,squared_loss,0.6,False,0.5105263157894737,0.3157894736842105,0.36923076923076925,0.3404255319148936,73,41,52,24
0.001,l1,squared_loss,0.6,True,0.5842105263157895,0.42857142857142855,0.6461538461538462,0.5153374233128835,69,23,56,42
0.001,l1,squared_loss,0.75,False,0.5578947368421052,0.38271604938271603,0.47692307692307695,0.4246575342465753,75,34,50,31
0.001,l1,squared_loss,0.75,True,0.6368421052631579,0.46,0.35384615384615387,0.4,98,42,27,23
0.001,l1,huber,0.15,False,0.7631578947368421,0.7380952380952381,0.47692307692307695,0.5794392523364486,114,34,11,31
0.001,l1,huber,0.15,True,0.7526315789473684,0.7368421052631579,0.4307692307692308,0.5436893203883496,115,37,10,28
0.001,l1,huber,0.3,False,0.7578947368421053,0.7435897435897436,0.4461538461538462,0.5576923076923078,115,36,10,29
0.001,l1,huber,0.3,True,0.7631578947368421,0.75,0.46153846153846156,0.5714285714285714,115,35,10,30
0.001,l1,huber,0.45,False,0.7526315789473684,0.7368421052631579,0.4307692307692308,0.5436893203883496,115,37,10,28
0.001,l1,huber,0.45,True,0.7631578947368421,0.75,0.46153846153846156,0.5714285714285714,115,35,10,30
0.001,l1,huber,0.6,False,0.7684210526315789,0.7441860465116279,0.49230769230769234,0.5925925925925926,114,33,11,32
0.001,l1,huber,0.6,True,0.7578947368421053,0.7435897435897436,0.4461538461538462,0.5576923076923078,115,36,10,29
0.001,l1,huber,0.75,False,0.7631578947368421,0.75,0.46153846153846156,0.5714285714285714,115,35,10,30
0.001,l1,huber,0.75,True,0.7578947368421053,0.7435897435897436,0.4461538461538462,0.5576923076923078,115,36,10,29
0.001,l1,epsilon_insensitive,0.15,False,0.7578947368421053,0.6610169491525424,0.6,0.6290322580645161,105,26,20,39
0.001,l1,epsilon_insensitive,0.15,True,0.7736842105263158,0.75,0.5076923076923077,0.6055045871559633,114,32,11,33
0.001,l1,epsilon_insensitive,0.3,False,0.7684210526315789,0.8,0.4307692307692308,0.56,118,37,7,28
0.001,l1,epsilon_insensitive,0.3,True,0.7052631578947368,0.8461538461538461,0.16923076923076924,0.28205128205128205,123,54,2,11
0.001,l1,epsilon_insensitive,0.45,False,0.7631578947368421,0.6851851851851852,0.5692307692307692,0.6218487394957983,108,28,17,37
0.001,l1,epsilon_insensitive,0.45,True,0.7684210526315789,0.7692307692307693,0.46153846153846156,0.576923076923077,116,35,9,30
0.001,l1,epsilon_insensitive,0.6,False,0.7526315789473684,0.8,0.36923076923076925,0.5052631578947369,119,41,6,24
0.001,l1,epsilon_insensitive,0.6,True,0.7631578947368421,0.7941176470588235,0.4153846153846154,0.5454545454545455,118,38,7,27
0.001,l1,epsilon_insensitive,0.75,False,0.7578947368421053,0.7435897435897436,0.4461538461538462,0.5576923076923078,115,36,10,29
0.001,l1,epsilon_insensitive,0.75,True,0.7578947368421053,0.7021276595744681,0.5076923076923077,0.5892857142857143,111,32,14,33
0.001,l1,squared_epsilon_insensitive,0.15,False,0.6684210526315789,0.5086206896551724,0.9076923076923077,0.6519337016574585,68,6,57,59
0.001,l1,squared_epsilon_insensitive,0.15,True,0.7421052631578947,0.7222222222222222,0.4,0.5148514851485149,115,39,10,26
0.001,l1,squared_epsilon_insensitive,0.3,False,0.7526315789473684,0.6607142857142857,0.5692307692307692,0.6115702479338843,106,28,19,37
0.001,l1,squared_epsilon_insensitive,0.3,True,0.7578947368421053,0.7209302325581395,0.47692307692307695,0.5740740740740741,113,34,12,31
0.001,l1,squared_epsilon_insensitive,0.45,False,0.7105263157894737,0.5581395348837209,0.7384615384615385,0.6357615894039734,87,17,38,48
0.001,l1,squared_epsilon_insensitive,0.45,True,0.7105263157894737,0.75,0.23076923076923078,0.3529411764705882,120,50,5,15
0.001,l1,squared_epsilon_insensitive,0.6,False,0.7526315789473684,0.7368421052631579,0.4307692307692308,0.5436893203883496,115,37,10,28
0.001,l1,squared_epsilon_insensitive,0.6,True,0.7631578947368421,0.7380952380952381,0.47692307692307695,0.5794392523364486,114,34,11,31
0.001,l1,squared_epsilon_insensitive,0.75,False,0.7526315789473684,0.65,0.6,0.624,104,26,21,39
0.001,l1,squared_epsilon_insensitive,0.75,True,0.7210526315789474,0.7727272727272727,0.26153846153846155,0.39080459770114945,120,48,5,17
0.001,elasticnet,hinge,0.15,False,0.7684210526315789,0.7142857142857143,0.5384615384615384,0.6140350877192982,111,30,14,35
0.001,elasticnet,hinge,0.15,True,0.7526315789473684,0.7045454545454546,0.47692307692307695,0.5688073394495413,112,34,13,31
0.001,elasticnet,hinge,0.3,False,0.7473684210526316,0.6888888888888889,0.47692307692307695,0.5636363636363636,111,34,14,31
0.001,elasticnet,hinge,0.3,True,0.7526315789473684,0.6956521739130435,0.49230769230769234,0.5765765765765766,111,33,14,32
0.001,elasticnet,hinge,0.45,False,0.7526315789473684,0.6730769230769231,0.5384615384615384,0.5982905982905983,108,30,17,35
0.001,elasticnet,hinge,0.45,True,0.7526315789473684,0.6666666666666666,0.5538461538461539,0.6050420168067226,107,29,18,36
0.001,elasticnet,hinge,0.6,False,0.7421052631578947,0.6818181818181818,0.46153846153846156,0.5504587155963303,111,35,14,30
0.001,elasticnet,hinge,0.6,True,0.7526315789473684,0.7045454545454546,0.47692307692307695,0.5688073394495413,112,34,13,31
0.001,elasticnet,hinge,0.75,False,0.7368421052631579,0.6119402985074627,0.6307692307692307,0.6212121212121212,99,24,26,41
0.001,elasticnet,hinge,0.75,True,0.7631578947368421,0.7083333333333334,0.5230769230769231,0.6017699115044248,111,31,14,34
0.001,elasticnet,log,0.15,False,0.7473684210526316,0.717948717948718,0.4307692307692308,0.5384615384615385,114,37,11,28
0.001,elasticnet,log,0.15,True,0.7578947368421053,0.6862745098039216,0.5384615384615384,0.6034482758620688,109,30,16,35
0.001,elasticnet,log,0.3,False,0.7526315789473684,0.6956521739130435,0.49230769230769234,0.5765765765765766,111,33,14,32
0.001,elasticnet,log,0.3,True,0.7526315789473684,0.7045454545454546,0.47692307692307695,0.5688073394495413,112,34,13,31
0.001,elasticnet,log,0.45,False,0.7473684210526316,0.717948717948718,0.4307692307692308,0.5384615384615385,114,37,11,28
0.001,elasticnet,log,0.45,True,0.7473684210526316,0.7073170731707317,0.4461538461538462,0.5471698113207548,113,36,12,29
0.001,elasticnet,log,0.6,False,0.7421052631578947,0.6333333333333333,0.5846153846153846,0.608,103,27,22,38
0.001,elasticnet,log,0.6,True,0.7578947368421053,0.6792452830188679,0.5538461538461539,0.6101694915254237,108,29,17,36
0.001,elasticnet,log,0.75,False,0.7526315789473684,0.6875,0.5076923076923077,0.584070796460177,110,32,15,33
0.001,elasticnet,log,0.75,True,0.7526315789473684,0.6875,0.5076923076923077,0.584070796460177,110,32,15,33
0.001,elasticnet,modified_huber,0.15,False,0.7526315789473684,0.6666666666666666,0.5538461538461539,0.6050420168067226,107,29,18,36
0.001,elasticnet,modified_huber,0.15,True,0.7526315789473684,0.65,0.6,0.624,104,26,21,39
0.001,elasticnet,modified_huber,0.3,False,0.7526315789473684,0.7045454545454546,0.47692307692307695,0.5688073394495413,112,34,13,31
0.001,elasticnet,modified_huber,0.3,True,0.7315789473684211,0.7692307692307693,0.3076923076923077,0.4395604395604395,119,45,6,20
0.001,elasticnet,modified_huber,0.45,False,0.7157894736842105,0.5604395604395604,0.7846153846153846,0.6538461538461537,85,14,40,51
0.001,elasticnet,modified_huber,0.45,True,0.7526315789473684,0.725,0.4461538461538462,0.5523809523809524,114,36,11,29
0.001,elasticnet,modified_huber,0.6,False,0.7473684210526316,0.6888888888888889,0.47692307692307695,0.5636363636363636,111,34,14,31
0.001,elasticnet,modified_huber,0.6,True,0.7578947368421053,0.7209302325581395,0.47692307692307695,0.5740740740740741,113,34,12,31
0.001,elasticnet,modified_huber,0.75,False,0.7421052631578947,0.6176470588235294,0.6461538461538462,0.6315789473684211,99,23,26,42
0.001,elasticnet,modified_huber,0.75,True,0.7421052631578947,0.6142857142857143,0.6615384615384615,0.6370370370370371,98,22,27,43
0.001,elasticnet,squared_hinge,0.15,False,0.7,0.5476190476190477,0.7076923076923077,0.6174496644295303,87,19,38,46
0.001,elasticnet,squared_hinge,0.15,True,0.7368421052631579,0.6190476190476191,0.6,0.609375,101,26,24,39
0.001,elasticnet,squared_hinge,0.3,False,0.7052631578947368,0.5569620253164557,0.676923076923077,0.611111111111111,90,21,35,44
0.001,elasticnet,squared_hinge,0.3,True,0.6947368421052632,0.5421686746987951,0.6923076923076923,0.6081081081081081,87,20,38,45
0.001,elasticnet,squared_hinge,0.45,False,0.7315789473684211,0.6206896551724138,0.5538461538461539,0.5853658536585366,103,29,22,36
0.001,elasticnet,squared_hinge,0.45,True,0.7315789473684211,0.6129032258064516,0.5846153846153846,0.5984251968503937,101,27,24,38
0.001,elasticnet,squared_hinge,0.6,False,0.7526315789473684,0.6875,0.5076923076923077,0.584070796460177,110,32,15,33
0.001,elasticnet,squared_hinge,0.6,True,0.7473684210526316,0.7297297297297297,0.4153846153846154,0.5294117647058824,115,38,10,27
0.001,elasticnet,squared_hinge,0.75,False,0.7421052631578947,0.7222222222222222,0.4,0.5148514851485149,115,39,10,26
0.001,elasticnet,squared_hinge,0.75,True,0.7473684210526316,0.673469387755102,0.5076923076923077,0.5789473684210525,109,32,16,33
0.001,elasticnet,perceptron,0.15,False,0.7421052631578947,0.6111111111111112,0.676923076923077,0.6423357664233577,97,21,28,44
0.001,elasticnet,perceptron,0.15,True,0.45789473684210524,0.38414634146341464,0.9692307692307692,0.5502183406113538,24,2,101,63
0.001,elasticnet,perceptron,0.3,False,0.7736842105263158,0.8055555555555556,0.4461538461538462,0.5742574257425743,118,36,7,29
0.001,elasticnet,perceptron,0.3,True,0.7684210526315789,0.8181818181818182,0.4153846153846154,0.5510204081632654,119,38,6,27
0.001,elasticnet,perceptron,0.45,False,0.7684210526315789,0.6521739130434783,0.6923076923076923,0.6716417910447761,101,20,24,45
0.001,elasticnet,perceptron,0.45,True,0.7315789473684211,0.75,0.3230769230769231,0.4516129032258065,118,44,7,21
0.001,elasticnet,perceptron,0.6,False,0.7526315789473684,0.6551724137931034,0.5846153846153846,0.6178861788617886,105,27,20,38
0.001,elasticnet,perceptron,0.6,True,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.001,elasticnet,perceptron,0.75,False,0.7315789473684211,0.85,0.26153846153846155,0.4,122,48,3,17
0.001,elasticnet,perceptron,0.75,True,0.7263157894736842,0.7407407407407407,0.3076923076923077,0.4347826086956522,118,45,7,20
0.001,elasticnet,squared_loss,0.15,False,0.6,0.43820224719101125,0.6,0.5064935064935064,75,26,50,39
0.001,elasticnet,squared_loss,0.15,True,0.7526315789473684,0.6551724137931034,0.5846153846153846,0.6178861788617886,105,27,20,38
0.001,elasticnet,squared_loss,0.3,False,0.47368421052631576,0.34782608695652173,0.6153846153846154,0.4444444444444444,50,25,75,40
0.001,elasticnet,squared_loss,0.3,True,0.5526315789473685,0.38636363636363635,0.5230769230769231,0.4444444444444444,71,31,54,34
0.001,elasticnet,squared_loss,0.45,False,0.5947368421052631,0.43333333333333335,0.6,0.503225806451613,74,26,51,39
0.001,elasticnet,squared_loss,0.45,True,0.7421052631578947,0.6333333333333333,0.5846153846153846,0.608,103,27,22,38
0.001,elasticnet,squared_loss,0.6,False,0.7421052631578947,0.6081081081081081,0.6923076923076923,0.6474820143884892,96,20,29,45
0.001,elasticnet,squared_loss,0.6,True,0.7105263157894737,0.65625,0.3230769230769231,0.43298969072164956,114,44,11,21
0.001,elasticnet,squared_loss,0.75,False,0.5052631578947369,0.34065934065934067,0.47692307692307695,0.39743589743589747,65,34,60,31
0.001,elasticnet,squared_loss,0.75,True,0.5210526315789473,0.3488372093023256,0.46153846153846156,0.3973509933774834,69,35,56,30
0.001,elasticnet,huber,0.15,False,0.7157894736842105,0.7619047619047619,0.24615384615384617,0.37209302325581395,120,49,5,16
0.001,elasticnet,huber,0.15,True,0.7210526315789474,0.8,0.24615384615384617,0.37647058823529417,121,49,4,16
0.001,elasticnet,huber,0.3,False,0.7157894736842105,0.7619047619047619,0.24615384615384617,0.37209302325581395,120,49,5,16
0.001,elasticnet,huber,0.3,True,0.7263157894736842,0.76,0.2923076923076923,0.4222222222222222,119,46,6,19
0.001,elasticnet,huber,0.45,False,0.7210526315789474,0.7,0.3230769230769231,0.4421052631578948,116,44,9,21
0.001,elasticnet,huber,0.45,True,0.7315789473684211,0.75,0.3230769230769231,0.4516129032258065,118,44,7,21
0.001,elasticnet,huber,0.6,False,0.7315789473684211,0.75,0.3230769230769231,0.4516129032258065,118,44,7,21
0.001,elasticnet,huber,0.6,True,0.7263157894736842,0.7096774193548387,0.3384615384615385,0.4583333333333334,116,43,9,22
0.001,elasticnet,huber,0.75,False,0.7315789473684211,0.71875,0.35384615384615387,0.4742268041237114,116,42,9,23
0.001,elasticnet,huber,0.75,True,0.7473684210526316,0.7297297297297297,0.4153846153846154,0.5294117647058824,115,38,10,27
0.001,elasticnet,epsilon_insensitive,0.15,False,0.7631578947368421,0.7380952380952381,0.47692307692307695,0.5794392523364486,114,34,11,31
0.001,elasticnet,epsilon_insensitive,0.15,True,0.7421052631578947,0.7857142857142857,0.3384615384615385,0.4731182795698925,119,43,6,22
0.001,elasticnet,epsilon_insensitive,0.3,False,0.7052631578947368,0.9090909090909091,0.15384615384615385,0.26315789473684215,124,55,1,10
0.001,elasticnet,epsilon_insensitive,0.3,True,0.7578947368421053,0.6792452830188679,0.5538461538461539,0.6101694915254237,108,29,17,36
0.001,elasticnet,epsilon_insensitive,0.45,False,0.7736842105263158,0.72,0.5538461538461539,0.6260869565217391,111,29,14,36
0.001,elasticnet,epsilon_insensitive,0.45,True,0.7473684210526316,0.7575757575757576,0.38461538461538464,0.5102040816326531,117,40,8,25
0.001,elasticnet,epsilon_insensitive,0.6,False,0.7736842105263158,0.7894736842105263,0.46153846153846156,0.5825242718446603,117,35,8,30
0.001,elasticnet,epsilon_insensitive,0.6,True,0.7684210526315789,0.7441860465116279,0.49230769230769234,0.5925925925925926,114,33,11,32
0.001,elasticnet,epsilon_insensitive,0.75,False,0.7684210526315789,0.7441860465116279,0.49230769230769234,0.5925925925925926,114,33,11,32
0.001,elasticnet,epsilon_insensitive,0.75,True,0.7684210526315789,0.7692307692307693,0.46153846153846156,0.576923076923077,116,35,9,30
0.001,elasticnet,squared_epsilon_insensitive,0.15,False,0.7,0.75,0.18461538461538463,0.29629629629629634,121,53,4,12
0.001,elasticnet,squared_epsilon_insensitive,0.15,True,0.7210526315789474,0.7307692307692307,0.2923076923076923,0.4175824175824176,118,46,7,19
0.001,elasticnet,squared_epsilon_insensitive,0.3,False,0.7315789473684211,0.7692307692307693,0.3076923076923077,0.4395604395604395,119,45,6,20
0.001,elasticnet,squared_epsilon_insensitive,0.3,True,0.7421052631578947,0.6904761904761905,0.4461538461538462,0.5420560747663552,112,36,13,29
0.001,elasticnet,squared_epsilon_insensitive,0.45,False,0.7105263157894737,0.8125,0.2,0.3209876543209877,122,52,3,13
0.001,elasticnet,squared_epsilon_insensitive,0.45,True,0.7421052631578947,0.6290322580645161,0.6,0.6141732283464566,102,26,23,39
0.001,elasticnet,squared_epsilon_insensitive,0.6,False,0.7578947368421053,0.7209302325581395,0.47692307692307695,0.5740740740740741,113,34,12,31
0.001,elasticnet,squared_epsilon_insensitive,0.6,True,0.7210526315789474,0.7727272727272727,0.26153846153846155,0.39080459770114945,120,48,5,17
0.001,elasticnet,squared_epsilon_insensitive,0.75,False,0.7368421052631579,0.7142857142857143,0.38461538461538464,0.5,115,40,10,25
0.001,elasticnet,squared_epsilon_insensitive,0.75,True,0.7473684210526316,0.6307692307692307,0.6307692307692307,0.6307692307692307,101,24,24,41
0.01,l2,hinge,0.15,False,0.7263157894736842,0.7096774193548387,0.3384615384615385,0.4583333333333334,116,43,9,22
0.01,l2,hinge,0.15,True,0.7263157894736842,0.7096774193548387,0.3384615384615385,0.4583333333333334,116,43,9,22
0.01,l2,hinge,0.3,False,0.7263157894736842,0.7096774193548387,0.3384615384615385,0.4583333333333334,116,43,9,22
0.01,l2,hinge,0.3,True,0.7263157894736842,0.7096774193548387,0.3384615384615385,0.4583333333333334,116,43,9,22
0.01,l2,hinge,0.45,False,0.7368421052631579,0.7272727272727273,0.36923076923076925,0.4897959183673469,116,41,9,24
0.01,l2,hinge,0.45,True,0.7263157894736842,0.7096774193548387,0.3384615384615385,0.4583333333333334,116,43,9,22
0.01,l2,hinge,0.6,False,0.7368421052631579,0.7272727272727273,0.36923076923076925,0.4897959183673469,116,41,9,24
0.01,l2,hinge,0.6,True,0.7315789473684211,0.71875,0.35384615384615387,0.4742268041237114,116,42,9,23
0.01,l2,hinge,0.75,False,0.7263157894736842,0.7096774193548387,0.3384615384615385,0.4583333333333334,116,43,9,22
0.01,l2,hinge,0.75,True,0.7263157894736842,0.7096774193548387,0.3384615384615385,0.4583333333333334,116,43,9,22
0.01,l2,log,0.15,False,0.7263157894736842,0.76,0.2923076923076923,0.4222222222222222,119,46,6,19
0.01,l2,log,0.15,True,0.7210526315789474,0.7307692307692307,0.2923076923076923,0.4175824175824176,118,46,7,19
0.01,l2,log,0.3,False,0.7210526315789474,0.7307692307692307,0.2923076923076923,0.4175824175824176,118,46,7,19
0.01,l2,log,0.3,True,0.7210526315789474,0.7307692307692307,0.2923076923076923,0.4175824175824176,118,46,7,19
0.01,l2,log,0.45,False,0.7210526315789474,0.7307692307692307,0.2923076923076923,0.4175824175824176,118,46,7,19
0.01,l2,log,0.45,True,0.7210526315789474,0.7307692307692307,0.2923076923076923,0.4175824175824176,118,46,7,19
0.01,l2,log,0.6,False,0.7210526315789474,0.7307692307692307,0.2923076923076923,0.4175824175824176,118,46,7,19
0.01,l2,log,0.6,True,0.7210526315789474,0.7307692307692307,0.2923076923076923,0.4175824175824176,118,46,7,19
0.01,l2,log,0.75,False,0.7315789473684211,0.75,0.3230769230769231,0.4516129032258065,118,44,7,21
0.01,l2,log,0.75,True,0.7263157894736842,0.7241379310344828,0.3230769230769231,0.44680851063829785,117,44,8,21
0.01,l2,modified_huber,0.15,False,0.7473684210526316,0.7428571428571429,0.4,0.52,116,39,9,26
0.01,l2,modified_huber,0.15,True,0.7578947368421053,0.7021276595744681,0.5076923076923077,0.5892857142857143,111,32,14,33
0.01,l2,modified_huber,0.3,False,0.7473684210526316,0.6666666666666666,0.5230769230769231,0.5862068965517241,108,31,17,34
0.01,l2,modified_huber,0.3,True,0.7578947368421053,0.7021276595744681,0.5076923076923077,0.5892857142857143,111,32,14,33
0.01,l2,modified_huber,0.45,False,0.7473684210526316,0.717948717948718,0.4307692307692308,0.5384615384615385,114,37,11,28
0.01,l2,modified_huber,0.45,True,0.7631578947368421,0.717391304347826,0.5076923076923077,0.5945945945945945,112,32,13,33
0.01,l2,modified_huber,0.6,False,0.7473684210526316,0.717948717948718,0.4307692307692308,0.5384615384615385,114,37,11,28
0.01,l2,modified_huber,0.6,True,0.7578947368421053,0.7317073170731707,0.46153846153846156,0.5660377358490567,114,35,11,30
0.01,l2,modified_huber,0.75,False,0.7578947368421053,0.7111111111111111,0.49230769230769234,0.5818181818181818,112,33,13,32
0.01,l2,modified_huber,0.75,True,0.7578947368421053,0.7021276595744681,0.5076923076923077,0.5892857142857143,111,32,14,33
0.01,l2,squared_hinge,0.15,False,0.7473684210526316,0.6440677966101694,0.5846153846153846,0.6129032258064516,104,27,21,38
0.01,l2,squared_hinge,0.15,True,0.7473684210526316,0.6440677966101694,0.5846153846153846,0.6129032258064516,104,27,21,38
0.01,l2,squared_hinge,0.3,False,0.7526315789473684,0.6551724137931034,0.5846153846153846,0.6178861788617886,105,27,20,38
0.01,l2,squared_hinge,0.3,True,0.7473684210526316,0.6440677966101694,0.5846153846153846,0.6129032258064516,104,27,21,38
0.01,l2,squared_hinge,0.45,False,0.7526315789473684,0.6551724137931034,0.5846153846153846,0.6178861788617886,105,27,20,38
0.01,l2,squared_hinge,0.45,True,0.7473684210526316,0.6440677966101694,0.5846153846153846,0.6129032258064516,104,27,21,38
0.01,l2,squared_hinge,0.6,False,0.7526315789473684,0.6551724137931034,0.5846153846153846,0.6178861788617886,105,27,20,38
0.01,l2,squared_hinge,0.6,True,0.7473684210526316,0.6440677966101694,0.5846153846153846,0.6129032258064516,104,27,21,38
0.01,l2,squared_hinge,0.75,False,0.7526315789473684,0.6551724137931034,0.5846153846153846,0.6178861788617886,105,27,20,38
0.01,l2,squared_hinge,0.75,True,0.7473684210526316,0.6440677966101694,0.5846153846153846,0.6129032258064516,104,27,21,38
0.01,l2,perceptron,0.15,False,0.7631578947368421,0.6923076923076923,0.5538461538461539,0.6153846153846154,109,29,16,36
0.01,l2,perceptron,0.15,True,0.7473684210526316,0.6545454545454545,0.5538461538461539,0.6000000000000001,106,29,19,36
0.01,l2,perceptron,0.3,False,0.7526315789473684,0.6285714285714286,0.676923076923077,0.6518518518518519,99,21,26,44
0.01,l2,perceptron,0.3,True,0.6684210526315789,0.75,0.046153846153846156,0.08695652173913043,124,62,1,3
0.01,l2,perceptron,0.45,False,0.7684210526315789,0.7441860465116279,0.49230769230769234,0.5925925925925926,114,33,11,32
0.01,l2,perceptron,0.45,True,0.7736842105263158,0.72,0.5538461538461539,0.6260869565217391,111,29,14,36
0.01,l2,perceptron,0.6,False,0.6684210526315789,1.0,0.03076923076923077,0.059701492537313446,125,63,0,2
0.01,l2,perceptron,0.6,True,0.4368421052631579,0.375,0.9692307692307692,0.5407725321888411,20,2,105,63
0.01,l2,perceptron,0.75,False,0.7631578947368421,0.6470588235294118,0.676923076923077,0.6616541353383458,101,21,24,44
0.01,l2,perceptron,0.75,True,0.7105263157894737,0.75,0.23076923076923078,0.3529411764705882,120,50,5,15
0.01,l2,squared_loss,0.15,False,0.6789473684210526,0.5277777777777778,0.5846153846153846,0.5547445255474452,91,27,34,38
0.01,l2,squared_loss,0.15,True,0.6736842105263158,0.52,0.6,0.557142857142857,89,26,36,39
0.01,l2,squared_loss,0.3,False,0.3526315789473684,0.23148148148148148,0.38461538461538464,0.28901734104046245,42,40,83,25
0.01,l2,squared_loss,0.3,True,0.5105263157894737,0.3333333333333333,0.4307692307692308,0.37583892617449666,69,37,56,28
0.01,l2,squared_loss,0.45,False,0.6789473684210526,0.524390243902439,0.6615384615384615,0.5850340136054422,86,22,39,43
0.01,l2,squared_loss,0.45,True,0.6578947368421053,0.5,0.5692307692307692,0.5323741007194245,88,28,37,37
0.01,l2,squared_loss,0.6,False,0.6263157894736842,0.46875,0.6923076923076923,0.5590062111801243,74,20,51,45
0.01,l2,squared_loss,0.6,True,0.5842105263157895,0.42045454545454547,0.5692307692307692,0.48366013071895425,74,28,51,37
0.01,l2,squared_loss,0.75,False,0.631578947368421,0.47368421052631576,0.6923076923076923,0.5625,75,20,50,45
0.01,l2,squared_loss,0.75,True,0.43157894736842106,0.29523809523809524,0.47692307692307695,0.3647058823529412,51,34,74,31
0.01,l2,huber,0.15,False,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
0.01,l2,huber,0.15,True,0.6578947368421053,0.0,0.0,0.0,125,65,0,0
